CustomerKey,GeographyKey,CustomerAlternateKey,Salutation,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase
11131,50,AW00011131,,Amanda,,Rivera,FALSE,3/12/1980 0:00,M,,F,amanda7@adventure-works.com,30000,0,0,,,0,2,9573 Royal Oak Rd.,,918-555-0126,4/20/2004 0:00
11132,51,AW00011132,,Melissa,E,Richardson,FALSE,10/26/1980 0:00,S,,F,melissa31@adventure-works.com,30000,0,0,,,0,2,6832 Fruitwood Dr,,928-555-0118,10/11/2003 0:00
11133,542,AW00011133,,Angela,,Griffin,FALSE,9/8/1980 0:00,S,,F,angela23@adventure-works.com,30000,0,0,,,0,2,3828 Baltic Sea Ct,,598-555-0174,7/2/2004 0:00
11134,30,AW00011134,,Larry,D,Townsend,FALSE,2/26/1946 0:00,S,,M,larry14@adventure-works.com,10000,5,0,,,1,2,7034 Carson,,1 (11) 500 555-0130,11/3/2001 0:00
11135,302,AW00011135,,Marcus,L,Harris,FALSE,11/3/1979 0:00,S,,M,marcus14@adventure-works.com,30000,0,0,,,0,2,9068 Quiet Place Drive,,442-555-0119,10/20/2003 0:00
11136,53,AW00011136,,Brianna,D,Morgan,FALSE,10/26/1978 0:00,S,,F,brianna30@adventure-works.com,40000,0,0,,,0,2,9005 Eagle Ct.,,954-555-0117,7/7/2003 0:00
11137,641,AW00011137,,Jasmine,A,Taylor,FALSE,7/20/1978 0:00,M,,F,jasmine7@adventure-works.com,40000,0,0,,,1,2,2457 Matterhorn Court,,557-555-0146,2/1/2004 0:00
11138,325,AW00011138,,Lauren,,Davis,FALSE,9/15/1978 0:00,M,,F,lauren23@adventure-works.com,40000,0,0,,,0,2,8105 Pembrook Court,,832-555-0121,3/22/2004 0:00
11139,28,AW00011139,,Tanya,,Moreno,FALSE,11/9/1938 0:00,S,,F,tanya2@adventure-works.com,30000,2,0,,,0,2,6155 Wilbur Drive,,1 (11) 500 555-0185,3/17/2004 0:00
11140,301,AW00011140,,Javier,L,Alvarez,FALSE,2/11/1977 0:00,S,,M,javier1@adventure-works.com,30000,0,0,,,0,2,8935 Etcheverry Dr.,,763-555-0134,9/20/2003 0:00
11141,314,AW00011141,,Nicole,,Ramirez,FALSE,6/21/1977 0:00,M,,F,nicole42@adventure-works.com,40000,0,0,,,0,2,1101 C Street,,152-555-0162,11/17/2003 0:00
11142,51,AW00011142,,Eduardo,,Patterson,FALSE,8/14/1977 0:00,S,,M,eduardo55@adventure-works.com,40000,0,0,,,0,2,6255 Macalvey Dr.,,190-555-0184,8/17/2003 0:00
11143,334,AW00011143,,Jonathan,M,Henderson,FALSE,2/4/1977 0:00,M,,M,jonathan4@adventure-works.com,40000,0,0,,,1,2,165 East Lane Road,,149-555-0113,12/17/2003 0:00
11144,607,AW00011144,,Edward,,Hernandez,FALSE,9/9/1979 0:00,S,,M,edward48@adventure-works.com,40000,0,0,,,0,2,7607 Pine Hollow Road,,178-555-0196,7/29/2003 0:00
11145,536,AW00011145,,Jasmine,L,Coleman,FALSE,12/8/1979 0:00,S,,F,jasmine46@adventure-works.com,40000,0,0,,,0,2,1961 Oak Grove Road,,857-555-0115,7/29/2003 0:00
11146,8,AW00011146,,Karla,L,Goel,FALSE,8/26/1939 0:00,S,,F,karla20@adventure-works.com,40000,2,0,,,1,2,3272 Corrie Lane,,1 (11) 500 555-0137,8/9/2003 0:00
11147,40,AW00011147,,Ernest,L,Wu,FALSE,2/5/1939 0:00,M,,M,ernest6@adventure-works.com,60000,2,0,,,1,1,1832 RiverRock Dr,,1 (11) 500 555-0139,11/13/2001 0:00
11148,22,AW00011148,,Ross,,Vazquez,FALSE,8/16/1941 0:00,M,,M,ross32@adventure-works.com,40000,2,0,,,1,2,1201 Paso Del Rio Way,,1 (11) 500 555-0163,9/8/2003 0:00
11149,25,AW00011149,,Theodore,,Gill,FALSE,4/20/1941 0:00,M,,M,theodore14@adventure-works.com,40000,2,0,,,1,2,9120 Pinewood Court,,1 (11) 500 555-0194,12/6/2003 0:00
11150,39,AW00011150,,Russell,M,Shen,FALSE,3/15/1941 0:00,S,,M,russell6@adventure-works.com,40000,2,0,,,1,2,4755 Easley Drive,,1 (11) 500 555-0191,9/28/2003 0:00
11151,18,AW00011151,,Melinda,G,Gill,FALSE,2/25/1942 0:00,S,,F,melinda9@adventure-works.com,60000,2,0,,,0,1,805 Rainier Dr.,,1 (11) 500 555-0117,11/15/2001 0:00
11152,633,AW00011152,,James,J,Williams,FALSE,1/10/1976 0:00,S,,M,james77@adventure-works.com,40000,0,0,,,1,2,6827 Seagull Court,,355-555-0153,7/13/2003 0:00
11153,635,AW00011153,,Angela,R,James,FALSE,6/23/1976 0:00,M,,F,angela34@adventure-works.com,40000,0,0,,,1,2,8877 Weatherly Drive,,847-555-0111,9/30/2003 0:00
11154,553,AW00011154,,Megan,G,Walker,FALSE,8/21/1976 0:00,S,,F,megan25@adventure-works.com,40000,0,0,,,1,1,6898 Holiday Hills,,918-555-0186,7/14/2003 0:00
11155,301,AW00011155,,Hunter,J,Robinson,FALSE,1/26/1976 0:00,S,,M,hunter50@adventure-works.com,40000,0,0,,,0,1,8356 Mori Court,,891-555-0125,7/10/2003 0:00
11156,334,AW00011156,,Maria,,Roberts,FALSE,2/7/1976 0:00,S,,F,maria47@adventure-works.com,40000,0,0,,,0,1,9452 Mariposa Ct.,,158-555-0199,7/12/2003 0:00
11157,642,AW00011157,,Hannah,E,Long,FALSE,6/11/1975 0:00,M,,F,hannah32@adventure-works.com,40000,0,0,,,1,2,1832 Preston Ct.,,974-555-0177,1/25/2004 0:00
11158,361,AW00011158,,Jason,K,Wright,FALSE,10/8/1975 0:00,S,,M,jason46@adventure-works.com,40000,0,0,,,1,2,6771 Bundros Court,,694-555-0176,7/23/2003 0:00
11159,385,AW00011159,,Brianna,A,Hughes,FALSE,9/17/1975 0:00,S,,F,brianna57@adventure-works.com,40000,0,0,,,0,2,6793 Bonifacio St.,,319-555-0183,3/11/2004 0:00
11160,311,AW00011160,,Maurice,M,Tang,FALSE,1/8/1974 0:00,S,,M,maurice4@adventure-works.com,40000,0,0,,,0,1,2886 Chaparral Court,Space # 45,947-555-0172,8/25/2003 0:00
11161,311,AW00011161,,Emily,,Wood,FALSE,4/22/1974 0:00,S,,F,emily27@adventure-works.com,40000,0,0,,,0,1,1562 Black Walnut,,184-555-0114,12/3/2003 0:00
11162,331,AW00011162,,Chase,,Cox,FALSE,3/5/1974 0:00,S,,M,chase10@adventure-works.com,40000,0,0,,,1,1,P.O. Box 8070,,764-555-0116,8/22/2003 0:00
11163,372,AW00011163,,Gabriel,,Wang,FALSE,12/20/1974 0:00,M,,M,gabriel21@adventure-works.com,40000,0,0,,,1,1,8002 Crane Court,,617-555-0150,11/2/2003 0:00
11164,374,AW00011164,,Devin,,Brooks,FALSE,5/5/1974 0:00,S,,M,devin63@adventure-works.com,40000,0,0,,,0,1,4231 Highland Dr.,,502-555-0138,10/29/2003 0:00
11165,348,AW00011165,,Jocelyn,,Alexander,FALSE,7/18/1973 0:00,M,,F,jocelyn18@adventure-works.com,60000,0,0,,,0,1,3376 Bank Way,,354-555-0134,11/26/2003 0:00
11166,631,AW00011166,,Ashley,,Martinez,FALSE,4/24/1972 0:00,S,,F,ashley18@adventure-works.com,70000,0,0,,,0,2,6993 Whyte Park Ave.,,131-555-0194,4/16/2004 0:00
11167,618,AW00011167,,Jasmine,J,Barnes,FALSE,8/1/1972 0:00,S,,F,jasmine43@adventure-works.com,80000,0,0,,,0,1,9183 Via Del Sol,,178-555-0156,7/11/2003 0:00
11168,348,AW00011168,,David,,Rodriguez,FALSE,5/15/1968 0:00,S,,M,david83@adventure-works.com,80000,0,0,,,0,1,38 Shangri-la Rd.,,730-555-0128,7/19/2003 0:00
11169,312,AW00011169,,Bryce,,Richardson,FALSE,6/22/1968 0:00,M,,M,bryce8@adventure-works.com,90000,4,4,,,1,1,1841 Blackwood Drive,,178-555-0176,11/27/2003 0:00
11170,612,AW00011170,,Carol,T,Howard,FALSE,2/5/1968 0:00,M,,F,carol5@adventure-works.com,90000,4,4,,,1,1,6281 Edward Ave,,845-555-0127,2/27/2004 0:00
11171,385,AW00011171,,Jonathan,E,Hill,FALSE,10/9/1967 0:00,S,,M,jonathan43@adventure-works.com,100000,1,0,,,1,2,3731 Chinquapin Ct,,134-555-0196,2/20/2002 0:00
11172,626,AW00011172,,Gabrielle,J,Adams,FALSE,11/21/1967 0:00,M,,F,gabrielle58@adventure-works.com,100000,1,0,,,1,2,5621 Arcadia Pl.,,403-555-0152,11/4/2003 0:00
11173,552,AW00011173,,Sarah,F,Thomas,FALSE,9/1/1967 0:00,S,,F,sarah13@adventure-works.com,110000,0,0,,,0,4,5636 Mt. Whitney Dr.,,868-555-0188,9/3/2003 0:00
11174,338,AW00011174,,Nicholas,,Robinson,FALSE,7/13/1967 0:00,M,,M,nicholas19@adventure-works.com,110000,0,1,,,1,0,1318 Lasalle Street,,949-555-0138,1/14/2004 0:00
11175,300,AW00011175,,Luis,,Wang,FALSE,3/5/1963 0:00,S,,M,luis24@adventure-works.com,70000,0,0,,,1,2,6943 Patterson Blvd.,,418-555-0127,2/28/2002 0:00
11176,50,AW00011176,,Mason,D,Roberts,FALSE,1/25/1968 0:00,M,,M,mason25@adventure-works.com,90000,4,4,,,1,1,5753 Megan Dr.,,539-555-0162,8/6/2003 0:00
11177,359,AW00011177,,Jose,M,Flores,FALSE,7/4/1942 0:00,M,,M,jose6@adventure-works.com,110000,2,4,,,1,2,3991 Rambling Rose Drive,,157-555-0182,9/30/2003 0:00
11178,334,AW00011178,,Nathan,J,Johnson,FALSE,8/24/1943 0:00,M,,M,nathan55@adventure-works.com,100000,2,3,,,1,3,8927 Daylight Place,,117-555-0182,8/25/2003 0:00
11179,300,AW00011179,,Molly,E,Rodriguez,FALSE,6/14/1943 0:00,M,,F,molly18@adventure-works.com,120000,2,4,,,1,3,5556 Riverland Dr.,,135-555-0185,9/13/2003 0:00
11180,307,AW00011180,,April,,Anand,FALSE,1/2/1943 0:00,M,,F,april18@adventure-works.com,160000,1,3,,,1,4,3531 Brookview Drive,,702-555-0144,9/18/2003 0:00
11181,338,AW00011181,,Devin,P,Martin,FALSE,8/8/1943 0:00,M,,M,devin13@adventure-works.com,170000,2,3,,,1,2,1085 Greenbelt Way,Unit B-105,735-555-0197,11/8/2003 0:00
11182,638,AW00011182,,Stephanie,,Torres,FALSE,8/25/1944 0:00,S,,F,stephanie19@adventure-works.com,70000,4,0,,,1,2,6968 Mildred Ln.,,567-555-0176,2/29/2004 0:00
11183,368,AW00011183,,Jasmine,W,Lee,FALSE,7/15/1944 0:00,S,,F,jasmine19@adventure-works.com,70000,4,0,,,1,2,7502 Contuti Avenue,,147-555-0199,11/1/2003 0:00
11184,311,AW00011184,,Meghan,,Hernandez,FALSE,11/16/1944 0:00,S,,F,meghan3@adventure-works.com,70000,4,0,,,1,2,5872 L St.,,967-555-0188,2/11/2004 0:00
11185,53,AW00011185,,Ashley,,Henderson,FALSE,10/8/1944 0:00,S,,F,ashley31@adventure-works.com,70000,4,0,,,1,2,8834 San Jose Ave.,,173-555-0121,8/25/2003 0:00
11186,352,AW00011186,,Sarah,C,Price,FALSE,5/21/1944 0:00,S,,F,sarah25@adventure-works.com,70000,4,0,,,1,2,4815 Paraiso Ct.,,180-555-0133,4/20/2004 0:00
11187,612,AW00011187,,Jennifer,S,Cooper,FALSE,2/22/1944 0:00,M,,F,jennifer63@adventure-works.com,60000,4,0,,,1,2,2429 Longview Road,,857-555-0111,10/5/2003 0:00
11188,361,AW00011188,,Catherine,,Morris,FALSE,9/6/1944 0:00,M,,F,catherine16@adventure-works.com,60000,4,0,,,0,2,6542 Stonewood Drive,,795-555-0117,5/4/2004 0:00
11189,609,AW00011189,,Lawrence,W,Blanco,FALSE,7/15/1944 0:00,S,,M,lawrence14@adventure-works.com,60000,4,0,,,1,2,7502 Contuti Avenue,,656-555-0171,2/26/2002 0:00
11190,300,AW00011190,,Carson,,Bryant,FALSE,6/22/1944 0:00,M,,M,carson17@adventure-works.com,70000,5,0,,,1,2,2995 Youngsdale Dr.,,240-555-0142,2/29/2004 0:00
11191,310,AW00011191,,Kristi,E,Perez,FALSE,12/18/1945 0:00,S,,F,kristi39@adventure-works.com,70000,5,0,,,1,3,1769 Lislin Ct,,123-555-0181,2/11/2002 0:00
11192,637,AW00011192,,James,C,Brown,FALSE,9/13/1945 0:00,M,,M,james79@adventure-works.com,60000,4,0,,,1,2,673 Old Mountain View Dr.,,725-555-0117,12/25/2003 0:00
11193,553,AW00011193,,Ian,A,Gray,FALSE,2/13/1945 0:00,M,,M,ian72@adventure-works.com,60000,4,0,,,1,2,5941 Gill Dr.,,596-555-0190,8/29/2003 0:00
11194,352,AW00011194,,Jacqueline,R,Price,FALSE,6/10/1945 0:00,M,,F,jacqueline0@adventure-works.com,60000,4,0,,,1,2,872 Mark Twain Dr,,266-555-0112,9/14/2003 0:00
11195,635,AW00011195,,Megan,,Henderson,FALSE,2/10/1946 0:00,M,,F,megan55@adventure-works.com,60000,5,0,,,1,3,8411 Mt. Olivet Place,,560-555-0150,10/16/2003 0:00
11196,536,AW00011196,,Alfredo,,Romero,FALSE,6/7/1946 0:00,M,,M,alfredo10@adventure-works.com,60000,5,0,,,1,3,2499 Greendell Pl,,342-555-0110,9/4/2003 0:00
11197,637,AW00011197,,Andrea,,Morris,FALSE,6/18/1946 0:00,M,,F,andrea18@adventure-works.com,70000,3,1,,,0,1,1883 Green View Court,,715-555-0178,11/3/2003 0:00
11198,368,AW00011198,,Brooke,,Sanders,FALSE,11/26/1946 0:00,S,,F,brooke3@adventure-works.com,70000,4,1,,,1,1,5192 Dumbarton Drive,,215-555-0156,8/9/2003 0:00
11199,302,AW00011199,,Jacqueline,,Bennett,FALSE,11/6/1946 0:00,M,,F,jacqueline1@adventure-works.com,70000,4,1,,,1,1,8948 Chinquapin Court,,413-555-0174,9/19/2003 0:00
11200,69,AW00011200,,Jason,L,Griffin,FALSE,11/22/1947 0:00,M,,M,jason18@adventure-works.com,70000,4,1,,,1,1,7239 Nicholas Drive,,232-555-0160,8/11/2003 0:00
11201,369,AW00011201,,Amanda,,Foster,FALSE,8/18/1947 0:00,M,,F,amanda37@adventure-works.com,70000,4,1,,,1,1,3984 San Francisco,,505-555-0159,1/2/2004 0:00
11202,334,AW00011202,,Alexia,L,Price,FALSE,8/26/1947 0:00,M,,F,alexia0@adventure-works.com,80000,5,0,,,0,2,2079 Wellington Ct,,552-555-0118,3/18/2004 0:00
11203,60,AW00011203,,Luis,D,Diaz,FALSE,8/21/1948 0:00,M,,M,luis21@adventure-works.com,40000,2,1,,,1,2,3682 Diablo View Road,,171-555-0126,8/24/2003 0:00
11204,536,AW00011204,,Destiny,C,Rivera,FALSE,6/1/1948 0:00,M,,F,destiny33@adventure-works.com,40000,2,1,,,1,2,6965 Appalachian Drive,,743-555-0111,2/10/2004 0:00
11205,612,AW00011205,,Abby,,Fernandez,FALSE,7/24/1948 0:00,M,,F,abby13@adventure-works.com,40000,2,1,,,1,2,8330 Glenside Court,,134-555-0119,1/28/2004 0:00
11206,626,AW00011206,,Blake,,Flores,FALSE,9/24/1948 0:00,M,,M,blake60@adventure-works.com,60000,2,1,,,1,1,9410 Ferry St.,,975-555-0163,11/12/2003 0:00
11207,635,AW00011207,,Danielle,,Cox,FALSE,7/19/1948 0:00,S,,F,danielle12@adventure-works.com,60000,2,1,,,1,1,2346 Wren Ave,,396-555-0158,8/4/2003 0:00
11208,325,AW00011208,,Maria,,Reed,FALSE,2/4/1948 0:00,M,,F,maria4@adventure-works.com,60000,2,1,,,1,0,1413 Bridgeview St,,156-555-0163,9/5/2003 0:00
11209,336,AW00011209,,Allison,,Evans,FALSE,1/13/1948 0:00,M,,F,allison21@adventure-works.com,60000,2,1,,,1,0,3515 Sutton Circle,,988-555-0151,9/26/2003 0:00
11210,383,AW00011210,,Edward,J,Wood,FALSE,6/8/1948 0:00,M,,M,edward50@adventure-works.com,70000,4,1,,,1,2,1039 Adelaide St.,,229-555-0114,11/7/2003 0:00
11211,50,AW00011211,,Samantha,,Russell,FALSE,10/12/1949 0:00,M,,F,samantha42@adventure-works.com,40000,2,1,,,1,2,9256 Village Oaks Dr.,,547-555-0121,8/5/2003 0:00
11212,53,AW00011212,,Chloe,,Campbell,FALSE,11/5/1949 0:00,M,,F,chloe4@adventure-works.com,40000,2,1,,,1,2,3562 East Ave.,# 4,205-555-0169,8/3/2003 0:00
11213,614,AW00011213,,Stephanie,B,Murphy,FALSE,5/14/1949 0:00,S,,F,stephanie11@adventure-works.com,60000,2,1,,,1,2,5514 Grant Street,,293-555-0151,9/29/2003 0:00
11214,545,AW00011214,,Charles,O,Miller,FALSE,11/7/1949 0:00,S,,M,charles9@adventure-works.com,60000,2,1,,,1,2,2719 Little Dr,,389-555-0115,2/15/2004 0:00
11215,62,AW00011215,,Ana,,Perry,FALSE,6/21/1950 0:00,M,,F,ana7@adventure-works.com,40000,2,1,,,1,2,3114 Arlington Way,,446-555-0134,8/19/2003 0:00
11216,547,AW00011216,,Jasmine,A,Torres,FALSE,5/20/1950 0:00,S,,F,jasmine32@adventure-works.com,60000,2,1,,,1,2,8328 San Francisco,,939-555-0130,2/15/2002 0:00
11217,547,AW00011217,,Natalie,P,Adams,FALSE,2/11/1950 0:00,S,,F,natalie58@adventure-works.com,60000,2,1,,,1,2,6592 Bent Tree Lane,,300-555-0150,2/10/2002 0:00
11218,642,AW00011218,,Olivia,,Brown,FALSE,9/11/1950 0:00,S,,F,olivia4@adventure-works.com,60000,2,1,,,0,2,3964 Stony Hill Circle,,414-555-0147,9/1/2003 0:00
11219,553,AW00011219,,Charles,,Cook,FALSE,12/2/1950 0:00,M,,M,charles69@adventure-works.com,60000,2,1,,,1,2,6871 Bel Air Dr.,,755-555-0111,5/1/2004 0:00
11220,310,AW00011220,,Erica,C,Huang,FALSE,2/23/1950 0:00,M,,F,erica5@adventure-works.com,60000,2,1,,,1,1,9142 All Ways Drive,,618-555-0157,9/15/2003 0:00
11221,334,AW00011221,,Nathan,,Perry,FALSE,6/10/1950 0:00,M,,M,nathan3@adventure-works.com,70000,4,2,,,1,1,9714 Nicholas Drive,,271-555-0191,10/9/2003 0:00
11222,369,AW00011222,,Alexandra,,Rivera,FALSE,8/17/1950 0:00,M,,F,alexandra11@adventure-works.com,80000,3,1,,,1,1,4999 Corte Segunda,,488-555-0143,5/4/2004 0:00
11223,52,AW00011223,,Hailey,I,Patterson,FALSE,9/16/1951 0:00,S,,F,hailey30@adventure-works.com,70000,2,1,,,1,2,5045 Vancouver Way,# 133,480-555-0126,8/2/2003 0:00
11224,612,AW00011224,,Tiffany,J,Li,FALSE,9/6/1951 0:00,S,,F,tiffany3@adventure-works.com,70000,2,1,,,1,2,6404 Del Mar Ave,,197-555-0118,2/7/2002 0:00
11225,635,AW00011225,,Madison,D,Lee,FALSE,2/16/1951 0:00,M,,F,madison22@adventure-works.com,60000,2,1,,,1,1,5927 Seaview Avenue,,471-555-0142,12/24/2003 0:00
11226,552,AW00011226,,Sydney,T,Ross,FALSE,9/27/1951 0:00,M,,F,sydney26@adventure-works.com,60000,2,1,,,1,1,5252 Santa Fe,,219-555-0146,8/25/2003 0:00
11227,310,AW00011227,,Marshall,D,Chavez,FALSE,8/12/1951 0:00,S,,M,marshall35@adventure-works.com,60000,2,1,,,1,2,9022 Estudillo Street,,712-555-0116,2/3/2002 0:00
11228,316,AW00011228,,Ashley,R,Jones,FALSE,4/19/1951 0:00,M,,F,ashley3@adventure-works.com,60000,2,1,,,1,2,7681 Willow Pass Road,,996-555-0169,4/27/2004 0:00
11229,355,AW00011229,,Adrian,C,Stewart,FALSE,12/3/1951 0:00,S,,M,adrian21@adventure-works.com,70000,4,2,,,1,1,6898 Shaw Rd.,,812-555-0122,1/28/2004 0:00
11230,369,AW00011230,,Amber,,Turner,FALSE,4/3/1951 0:00,M,,F,amber4@adventure-works.com,70000,4,2,,,0,2,6345 Ridge Circle,,155-555-0131,1/17/2004 0:00
11231,611,AW00011231,,Dennis,,Zhang,FALSE,11/14/1952 0:00,M,,M,dennis1@adventure-works.com,60000,2,1,,,1,2,3951 Calle Verde Drive,,710-555-0134,8/14/2003 0:00
11232,616,AW00011232,,Hailey,R,Bryant,FALSE,9/27/1952 0:00,M,,F,hailey38@adventure-works.com,60000,3,1,,,0,2,2828 Rogers Ave.,,156-555-0195,3/23/2004 0:00
11233,299,AW00011233,,Todd,,Li,FALSE,9/9/1952 0:00,M,,M,todd5@adventure-works.com,70000,4,2,,,1,2,5897 Scottsdale Rd.,,680-555-0147,8/12/2003 0:00
11234,337,AW00011234,,Anna,,Griffin,FALSE,11/19/1952 0:00,S,,F,anna46@adventure-works.com,70000,4,2,,,1,2,7221 Peachwillow Street,,965-555-0146,8/12/2003 0:00
11235,607,AW00011235,,Angel,J,Stewart,FALSE,2/8/1952 0:00,M,,M,angel24@adventure-works.com,70000,4,2,,,1,2,2585 La Salle Ct.,,540-555-0122,1/5/2004 0:00
11236,609,AW00011236,,Jeremy,,Butler,FALSE,3/5/1952 0:00,S,,M,jeremy29@adventure-works.com,70000,5,2,,,1,2,8811 The Trees Dr.,,980-555-0117,4/5/2004 0:00
11237,161,AW00011237,,Clarence,M,Anand,FALSE,9/23/1958 0:00,S,,M,clarence36@adventure-works.com,130000,2,3,,,0,4,Welt Platz 6,,1 (11) 500 555-0191,3/8/2002 0:00
11238,232,AW00011238,,Mayra,,Prasad,FALSE,8/10/1958 0:00,S,,F,mayra9@adventure-works.com,130000,2,3,,,0,4,1119 Elderwood Dr.,#3,1 (11) 500 555-0116,7/9/2001 0:00
11239,249,AW00011239,,Latoya,C,Goel,FALSE,10/6/1958 0:00,M,,F,latoya18@adventure-works.com,130000,2,4,,,0,2,8154 Pheasant Circle,,1 (11) 500 555-0149,7/22/2001 0:00
11240,273,AW00011240,,Anne,B,Hernandez,FALSE,12/11/1958 0:00,M,,F,anne4@adventure-works.com,160000,2,3,,,1,4,76 Woodcrest Dr.,,1 (11) 500 555-0119,8/30/2001 0:00
11241,211,AW00011241,,Lisa,,Cai,FALSE,10/11/1957 0:00,S,,F,lisa24@adventure-works.com,100000,2,3,,,1,4,"102, rue de Berri",,1 (11) 500 555-0125,3/14/2003 0:00
11242,209,AW00011242,,Larry,,Munoz,FALSE,11/11/1957 0:00,M,,M,larry9@adventure-works.com,110000,2,4,,,1,3,Midi-Couleurs,,1 (11) 500 555-0193,3/23/2003 0:00
11243,237,AW00011243,,Robin,V,Alvarez,FALSE,10/9/1957 0:00,M,,F,robin2@adventure-works.com,150000,2,3,,,1,3,4086 Emmons Canyon Lane,,1 (11) 500 555-0198,8/24/2001 0:00
11244,267,AW00011244,,Alexis,M,Coleman,FALSE,11/26/1957 0:00,S,,F,alexis28@adventure-works.com,170000,2,3,,,0,3,7140 Camelback Road,,1 (11) 500 555-0115,8/15/2001 0:00
11245,132,AW00011245,,Ricky,D,Vazquez,FALSE,10/27/1956 0:00,M,,M,ricky15@adventure-works.com,120000,3,4,,,0,4,Roßstr 9928,,1 (11) 500 555-0147,3/29/2002 0:00
11246,147,AW00011246,,Latasha,,Rubio,FALSE,10/9/1956 0:00,M,,F,latasha21@adventure-works.com,120000,3,4,,,0,4,Alderstr 7690,,1 (11) 500 555-0178,4/5/2002 0:00
11247,242,AW00011247,,Claudia,M,Zhou,FALSE,6/6/1956 0:00,S,,F,claudia7@adventure-works.com,130000,3,4,,,0,3,6516 Beauer Lane,,1 (11) 500 555-0116,8/21/2001 0:00
11248,223,AW00011248,,Tristan,P,Alexander,FALSE,3/26/1955 0:00,M,,M,tristan19@adventure-works.com,110000,3,4,,,1,4,"88, avenue des Champs-Elysées",,1 (11) 500 555-0124,1/15/2004 0:00
11249,178,AW00011249,,Cindy,A,Patel,FALSE,7/13/1955 0:00,M,,F,cindy3@adventure-works.com,130000,3,4,,,1,3,Essener Straße 123,,1 (11) 500 555-0149,4/11/2002 0:00
11250,276,AW00011250,,Shannon,D,Liu,FALSE,3/12/1955 0:00,M,,F,shannon4@adventure-works.com,170000,3,4,,,1,2,4185 Keywood Ct.,,1 (11) 500 555-0119,9/17/2001 0:00
11251,50,AW00011251,,Xavier,,Long,FALSE,7/4/1932 0:00,S,,M,xavier51@adventure-works.com,30000,4,0,,,0,2,9245 Dantley Way,,243-555-0114,4/20/2004 0:00
11252,335,AW00011252,,Nicholas,D,Thompson,FALSE,6/7/1932 0:00,S,,M,nicholas16@adventure-works.com,90000,3,0,,,1,1,504 O St.,,377-555-0147,2/14/2002 0:00
11253,69,AW00011253,,José,M,Hernandez,FALSE,2/28/1933 0:00,M,,M,josé54@adventure-works.com,60000,2,0,,,1,2,5703 Donald Dr.,,712-555-0130,9/2/2003 0:00
11254,612,AW00011254,,Johnathan,W,Vance,FALSE,3/3/1933 0:00,M,,M,johnathan5@adventure-works.com,70000,4,0,,,1,2,9430 Versailles Pl,,494-555-0166,5/26/2004 0:00
11255,612,AW00011255,,Colin,,Lin,FALSE,4/4/1933 0:00,M,,M,colin8@adventure-works.com,70000,4,0,,,1,2,6083 San Jose,,599-555-0132,8/27/2003 0:00
11256,626,AW00011256,,Katelyn,L,Hernandez,FALSE,9/20/1933 0:00,M,,F,katelyn42@adventure-works.com,70000,4,0,,,1,2,7496 Deerfield Dr.,,249-555-0116,10/17/2003 0:00
11257,345,AW00011257,,Jacqueline,,Powell,FALSE,1/6/1933 0:00,S,,F,jacqueline9@adventure-works.com,120000,1,2,,,1,4,4076 Northwood Dr,,796-555-0111,2/24/2002 0:00
11258,352,AW00011258,,Xavier,,Hill,FALSE,6/28/1933 0:00,M,,M,xavier26@adventure-works.com,120000,1,2,,,1,4,2707 Virgil Street,,559-555-0149,11/22/2003 0:00
11259,548,AW00011259,,Victoria,C,Stewart,FALSE,3/27/1965 0:00,M,,F,victoria24@adventure-works.com,100000,4,1,,,1,4,3623 Barquentine Court,,230-555-0139,3/7/2002 0:00
11260,302,AW00011260,,Katelyn,L,Kelly,FALSE,4/12/1965 0:00,M,,F,katelyn1@adventure-works.com,110000,2,2,,,1,3,7085 Solano Drive,,507-555-0132,8/9/2003 0:00
11261,359,AW00011261,,Stephanie,,Collins,FALSE,4/24/1965 0:00,M,,F,stephanie52@adventure-works.com,130000,1,2,,,1,1,2868 Central Avenue,,209-555-0173,3/30/2002 0:00
11262,60,AW00011262,,Jennifer,,Simmons,FALSE,5/4/1964 0:00,M,,F,jennifer88@adventure-works.com,80000,4,3,,,1,0,7959 Mt. Wilson Way,,148-555-0115,8/31/2003 0:00
11263,612,AW00011263,,Trinity,,Richardson,FALSE,9/11/1964 0:00,M,,F,trinity9@adventure-works.com,90000,5,5,,,1,3,3063 Blue Jay Drive,,111-555-0116,3/1/2002 0:00
11264,618,AW00011264,,Eduardo,,Martin,FALSE,6/17/1964 0:00,S,,M,eduardo13@adventure-works.com,90000,5,5,,,0,3,5137 Pheasant Court,,342-555-0195,7/6/2003 0:00
11265,623,AW00011265,,Elizabeth,P,Jones,FALSE,7/13/1964 0:00,M,,F,elizabeth7@adventure-works.com,90000,5,5,,,1,3,2253 Firestone Dr.,,941-555-0110,7/7/2003 0:00
11266,632,AW00011266,,Taylor,,Howard,FALSE,5/5/1964 0:00,S,,F,taylor14@adventure-works.com,90000,0,0,,,0,1,7396 Stratton Circle,,162-555-0131,3/13/2002 0:00
